Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score
5.128205128205128,67,High,Medium,No,42,71,Low,Yes,0.4662004662004662,Medium,Medium,Public,Positive,2,No,College,Moderate,Male,65
5.594405594405594,91,High,Medium,No,49,93,Low,Yes,0.0,Medium,Medium,Public,Positive,2,No,High School,Moderate,Male,71
7.459207459207459,65,Medium,Low,Yes,56,57,Low,Yes,0.4662004662004662,Low,Medium,Public,Positive,3,No,High School,Moderate,Female,65
4.428904428904429,78,Medium,Medium,Yes,63,74,Low,Yes,0.4662004662004662,Low,Medium,Public,Positive,5,No,High School,Moderate,Female,66
3.4965034965034967,80,High,Medium,No,49,80,Medium,Yes,0.0,Low,Low,Public,Neutral,5,No,High School,Near,Female,65
2.797202797202797,87,Medium,Medium,Yes,49,53,Low,Yes,0.4662004662004662,Medium,Medium,Private,Neutral,1,No,College,Near,Male,65
3.7296037296037294,85,Low,Medium,No,49,93,High,Yes,0.2331002331002331,Medium,High,Public,Positive,3,No,High School,Near,Male,68
4.662004662004662,92,Medium,Medium,Yes,35,66,Medium,Yes,0.4662004662004662,Medium,Medium,Public,Negative,2,Yes,College,Moderate,Male,68
7.226107226107226,62,High,Medium,No,56,83,Medium,Yes,0.0,Medium,High,Private,Neutral,2,Yes,College,Near,Female,67
3.9627039627039626,72,Low,Medium,Yes,35,96,High,Yes,0.6993006993006993,High,Medium,Public,Negative,3,No,High School,Moderate,Male,65
4.895104895104895,71,Medium,Low,No,56,86,Medium,Yes,0.4662004662004662,Medium,High,Public,Neutral,2,No,College,Near,Male,66
4.662004662004662,66,Medium,Medium,Yes,49,94,Low,Yes,0.0,Medium,Low,Public,Neutral,4,No,High School,Moderate,Female,63
6.293706293706293,72,High,High,Yes,35,53,Medium,Yes,0.2331002331002331,High,Medium,Private,Neutral,5,No,Postgraduate,Near,Male,70
8.158508158508159,72,High,High,Yes,35,75,Medium,Yes,0.2331002331002331,Low,Medium,Public,Positive,5,No,College,Moderate,Male,72
3.9627039627039626,81,Medium,High,No,42,78,Medium,Yes,0.4662004662004662,Low,Medium,Private,Positive,2,No,High School,Moderate,Male,67
3.9627039627039626,87,High,Low,Yes,42,84,Medium,Yes,0.0,Medium,Medium,Public,Positive,3,No,College,Far,Male,67
6.0606060606060606,75,Low,Medium,Yes,63,56,Medium,Yes,0.2331002331002331,Low,Medium,Public,Positive,5,No,High School,Moderate,Male,66
5.594405594405594,89,Low,Medium,No,49,83,Medium,No,0.2331002331002331,Low,Low,Public,Neutral,3,No,High School,Moderate,Male,66
7.226107226107226,73,High,Medium,Yes,56,57,Medium,Yes,0.4662004662004662,Low,High,Public,Neutral,4,No,High School,Far,Male,69
5.594405594405594,72,Medium,Low,Yes,63,53,Medium,Yes,0.0,Low,High,Private,Neutral,4,Yes,High School,Moderate,Male,62
4.195804195804196,82,Low,Medium,No,63,73,Low,Yes,0.4662004662004662,Low,Medium,Public,Positive,4,No,College,Near,Female,66
5.594405594405594,61,Medium,Medium,No,49,80,High,Yes,0.0,Low,Medium,Public,Positive,3,No,Postgraduate,Moderate,Male,64
6.293706293706293,63,High,Medium,Yes,42,98,Medium,Yes,0.2331002331002331,Low,High,Public,Positive,2,No,High School,Moderate,Female,67
5.827505827505828,77,High,High,No,56,85,Medium,Yes,0.4662004662004662,Medium,Medium,Public,Positive,1,No,College,Near,Male,71
5.361305361305361,98,High,Medium,Yes,42,80,Medium,Yes,0.2331002331002331,Medium,Medium,Public,Positive,2,No,High School,Moderate,Male,73
6.0606060606060606,89,Medium,Low,Yes,70,61,Low,Yes,0.0,Medium,High,Public,Neutral,3,No,High School,Moderate,Female,68
6.293706293706293,64,High,Low,Yes,56,58,Medium,Yes,0.4662004662004662,High,High,Public,Neutral,1,No,Postgraduate,Far,Male,66
6.526806526806527,94,Medium,High,Yes,49,80,Medium,Yes,0.6993006993006993,Low,High,Public,Positive,4,No,Postgraduate,Far,Male,75
5.594405594405594,89,Medium,High,Yes,56,61,Medium,Yes,0.2331002331002331,Low,High,Public,Positive,3,No,Postgraduate,Near,Female,72
4.428904428904429,84,High,Low,Yes,49,85,Medium,Yes,0.2331002331002331,High,Medium,Private,Neutral,3,No,High School,Near,Male,68
4.895104895104895,93,Medium,Medium,Yes,42,56,Medium,No,0.2331002331002331,Low,Medium,Public,Positive,3,No,High School,Near,Male,68
6.293706293706293,76,Low,High,Yes,56,67,Medium,Yes,0.2331002331002331,Medium,Medium,Public,Positive,4,No,High School,Near,Male,69
3.4965034965034967,69,Medium,Medium,Yes,49,89,Medium,Yes,0.2331002331002331,Low,High,Public,Negative,2,No,College,Moderate,Female,63
5.128205128205128,80,Medium,High,Yes,70,92,Medium,Yes,0.0,Medium,High,Public,Positive,2,No,High School,Near,Female,70
4.195804195804196,82,Low,Medium,Yes,42,67,Low,Yes,0.2331002331002331,High,Low,Private,Positive,3,No,Postgraduate,Moderate,Male,66
4.662004662004662,82,Low,Low,Yes,56,60,Medium,Yes,0.6993006993006993,Medium,High,Public,Positive,4,No,High School,Moderate,Male,66
6.526806526806527,83,Medium,High,No,42,98,Medium,Yes,0.2331002331002331,Low,High,Private,Neutral,2,No,Postgraduate,Moderate,Male,72
4.895104895104895,98,Low,Medium,No,42,88,Medium,Yes,0.2331002331002331,Medium,Low,Public,Neutral,3,No,Postgraduate,Near,Male,71
4.662004662004662,96,High,Medium,No,28,90,Medium,Yes,0.6993006993006993,Low,Medium,Private,Neutral,2,No,College,Near,Male,72
2.797202797202797,95,Medium,Medium,No,56,61,High,Yes,0.9324009324009324,High,High,Private,Neutral,1,No,College,Near,Male,69
5.594405594405594,92,Low,High,Yes,42,71,Low,Yes,0.4662004662004662,Low,High,Public,Positive,2,No,High School,Near,Male,71
5.594405594405594,98,Medium,Low,No,63,53,Medium,Yes,0.6993006993006993,High,Low,Private,Negative,2,No,Postgraduate,Far,Male,69
7.6923076923076925,64,High,Medium,No,56,55,Medium,Yes,0.2331002331002331,Medium,High,Public,Neutral,3,No,College,Moderate,Female,68
4.195804195804196,71,Low,Low,Yes,49,61,Low,Yes,0.4662004662004662,Low,Medium,Public,Negative,4,No,College,Near,Male,61
4.895104895104895,80,Medium,High,No,35,65,High,Yes,0.4662004662004662,Medium,Low,Private,Neutral,1,No,Postgraduate,Moderate,Male,68
4.895104895104895,94,High,Medium,Yes,56,100,Low,Yes,0.0,Low,Medium,Public,Neutral,3,No,Postgraduate,Near,Male,72
6.75990675990676,80,Medium,Medium,Yes,42,71,Medium,Yes,0.0,Medium,Medium,Public,Positive,3,No,College,Moderate,Female,70
4.428904428904429,90,High,Medium,Yes,35,85,High,Yes,0.0,Medium,High,Private,Positive,5,No,Postgraduate,Near,Female,73
5.128205128205128,66,Medium,High,No,56,95,Low,Yes,0.6993006993006993,Medium,Medium,Private,Positive,3,No,High School,Moderate,Female,67
5.594405594405594,70,Medium,High,No,35,62,Medium,Yes,0.4662004662004662,Low,Medium,Private,Negative,4,Yes,College,Near,Male,65
4.895104895104895,89,Medium,Medium,No,28,57,Medium,Yes,0.2331002331002331,High,Medium,Private,Positive,2,No,High School,Near,Female,68
3.9627039627039626,67,Low,High,Yes,63,62,High,Yes,0.6993006993006993,Medium,Medium,Public,Positive,3,No,High School,Near,Male,65
4.895104895104895,74,High,Medium,No,42,94,Medium,Yes,0.2331002331002331,Low,High,Public,Positive,1,No,High School,Near,Male,97
6.0606060606060606,71,High,Low,Yes,28,83,Low,Yes,0.2331002331002331,Medium,Medium,Public,Negative,3,No,College,Moderate,Male,66
3.2634032634032635,74,High,High,Yes,42,73,High,Yes,0.4662004662004662,Medium,Medium,Private,Neutral,3,No,High School,Near,Female,67
4.895104895104895,88,High,Medium,No,42,91,Medium,Yes,0.4662004662004662,High,Medium,Public,Neutral,1,No,High School,Moderate,Female,70
3.7296037296037294,75,High,Medium,Yes,63,62,Medium,Yes,0.6993006993006993,Low,Medium,Public,Positive,4,No,High School,Moderate,Female,66
6.293706293706293,82,Medium,High,Yes,35,62,Low,Yes,0.2331002331002331,Low,High,Private,Neutral,4,No,High School,Moderate,Female,69
2.564102564102564,64,High,Medium,Yes,35,78,Low,Yes,0.4662004662004662,Low,High,Private,Neutral,4,No,College,Moderate,Male,62
3.9627039627039626,92,Medium,Low,Yes,56,90,High,Yes,0.2331002331002331,High,Low,Public,Negative,3,No,High School,Near,Male,68
5.128205128205128,75,Medium,High,Yes,42,63,Low,Yes,0.2331002331002331,Low,Medium,Public,Positive,2,No,College,Near,Male,67
6.75990675990676,86,Medium,Medium,Yes,49,61,Medium,Yes,0.0,Medium,Medium,Public,Negative,4,No,High School,Far,Female,68
4.662004662004662,89,High,Medium,Yes,42,74,Medium,Yes,0.2331002331002331,Low,High,Private,Neutral,2,No,High School,Moderate,Male,69
3.9627039627039626,68,Medium,Medium,Yes,70,57,Medium,Yes,0.2331002331002331,High,Medium,Private,Positive,1,Yes,High School,Moderate,Female,62
7.226107226107226,95,High,Medium,Yes,35,87,Medium,Yes,0.4662004662004662,Low,Medium,Public,Neutral,3,No,Postgraduate,Moderate,Male,75
2.564102564102564,85,Medium,Medium,No,49,79,Low,Yes,0.4662004662004662,High,Low,Public,Positive,3,No,High School,Near,Male,65
1.6317016317016317,77,High,Medium,No,63,76,Medium,Yes,0.4662004662004662,Medium,High,Public,Negative,3,No,College,Moderate,Male,63
5.361305361305361,67,High,Medium,No,42,94,Low,Yes,0.2331002331002331,Medium,Medium,Public,Positive,2,No,College,Far,Male,66
3.9627039627039626,98,Low,High,No,42,87,High,No,0.6993006993006993,Medium,Medium,Private,Positive,5,No,College,Near,Female,71
3.2634032634032635,90,High,Medium,Yes,56,57,Medium,Yes,0.0,Medium,Medium,Public,Positive,3,Yes,College,Moderate,Male,66
5.594405594405594,68,Medium,Medium,No,63,71,Medium,Yes,0.4662004662004662,Medium,Medium,Public,Neutral,4,No,College,Near,Male,66
4.895104895104895,74,Medium,High,No,42,66,Low,Yes,0.2331002331002331,Medium,High,Private,Negative,4,No,High School,Near,Male,66
3.9627039627039626,92,High,High,Yes,63,90,Medium,Yes,0.2331002331002331,High,Low,Public,Positive,3,No,High School,Moderate,Male,71
2.797202797202797,88,Medium,Medium,Yes,49,86,High,Yes,0.6993006993006993,Medium,High,Public,Positive,3,Yes,High School,Moderate,Male,68
5.827505827505828,91,Medium,Medium,No,56,74,High,Yes,0.2331002331002331,Medium,High,Private,Positive,3,No,College,Moderate,Male,71
5.594405594405594,78,Medium,Medium,Yes,63,91,Low,Yes,0.0,High,High,Public,Negative,3,No,Postgraduate,Far,Female,68
4.428904428904429,89,Low,Medium,No,56,71,Medium,Yes,0.4662004662004662,Low,High,Public,Positive,4,No,High School,Near,Male,68
7.226107226107226,75,Medium,Medium,No,49,90,Low,Yes,0.4662004662004662,Medium,High,Public,Neutral,2,Yes,High School,Moderate,Male,68
3.2634032634032635,68,Medium,Medium,Yes,42,52,Medium,Yes,0.4662004662004662,Low,Medium,Public,Positive,2,No,College,Near,Male,62
2.564102564102564,85,High,Low,Yes,70,57,High,Yes,0.0,Medium,High,Public,Neutral,5,No,High School,Near,Male,65
3.7296037296037294,99,Low,High,No,42,88,High,Yes,0.4662004662004662,Low,Low,Public,Neutral,3,No,Postgraduate,Near,Male,71
4.662004662004662,72,Medium,High,Yes,49,56,Low,Yes,0.0,Low,Medium,Public,Negative,6,Yes,College,Moderate,Male,63
4.895104895104895,78,High,Medium,No,56,84,Low,Yes,0.2331002331002331,High,Low,Public,Positive,4,No,High School,Near,Male,68
4.428904428904429,87,High,Low,Yes,56,86,Low,Yes,0.2331002331002331,Medium,High,Public,Positive,4,No,High School,Moderate,Female,69
5.128205128205128,82,High,High,No,70,83,Medium,Yes,0.2331002331002331,Low,High,Private,Neutral,2,Yes,College,Moderate,Male,69
2.797202797202797,94,Medium,High,Yes,49,91,Low,Yes,0.6993006993006993,Medium,Medium,Private,Positive,3,No,Postgraduate,Near,Female,71
6.75990675990676,90,Medium,High,No,49,76,Medium,Yes,0.0,Low,Medium,Public,Neutral,1,No,Postgraduate,Moderate,Female,71
4.662004662004662,62,Medium,Medium,Yes,63,95,Low,Yes,0.0,Medium,Medium,Private,Neutral,3,Yes,High School,Near,Male,62
6.293706293706293,100,Low,Low,Yes,49,78,Low,Yes,0.4662004662004662,Medium,Medium,Public,Negative,2,No,High School,Near,Male,70
5.128205128205128,90,High,High,No,56,75,High,Yes,0.2331002331002331,Low,Low,Private,Neutral,3,No,College,Moderate,Male,70
5.361305361305361,95,Medium,Medium,Yes,49,75,Medium,Yes,0.4662004662004662,High,Medium,Public,Positive,2,No,College,Near,Male,73
5.361305361305361,86,Medium,High,Yes,56,96,Low,Yes,0.6993006993006993,Medium,Medium,Private,Positive,2,No,High School,Moderate,Female,71
5.361305361305361,94,Medium,Low,Yes,56,62,Medium,Yes,0.4662004662004662,Low,Medium,Public,Positive,0,No,Postgraduate,Moderate,Female,69
5.594405594405594,64,Medium,High,Yes,42,85,High,Yes,0.0,High,Low,Private,Neutral,3,Yes,Postgraduate,Near,Male,66
6.526806526806527,74,Medium,Low,Yes,28,62,Medium,Yes,0.2331002331002331,Low,Medium,Private,Neutral,3,No,High School,Moderate,Male,65
4.895104895104895,95,High,Medium,No,28,55,Medium,Yes,0.4662004662004662,Medium,High,Private,Neutral,1,No,College,Near,Male,71
5.594405594405594,68,Medium,Medium,Yes,28,98,High,Yes,0.4662004662004662,Medium,High,Public,Negative,2,No,High School,Near,Male,68
4.428904428904429,63,Medium,High,Yes,49,56,Medium,Yes,0.4662004662004662,Low,Medium,Private,Positive,3,No,High School,Near,Female,64
6.75990675990676,92,Low,Low,Yes,28,84,Medium,Yes,0.4662004662004662,Low,Medium,Public,Negative,3,No,Postgraduate,Near,Male,71
3.7296037296037294,93,Low,Medium,No,49,71,Medium,Yes,0.0,Medium,High,Public,Positive,2,No,High School,Near,Male,67
7.226107226107226,67,Medium,Low,No,49,92,High,Yes,0.4662004662004662,Medium,Medium,Public,Negative,3,No,High School,Far,Female,66
4.662004662004662,94,Low,High,Yes,56,89,Medium,Yes,0.2331002331002331,Low,Medium,Public,Positive,4,No,High School,Near,Male,71
2.564102564102564,87,Low,Medium,No,56,57,High,Yes,0.0,Low,Medium,Public,Negative,2,No,High School,Moderate,Male,62
4.895104895104895,81,High,Medium,No,56,73,Medium,Yes,0.6993006993006993,Low,Medium,Public,Positive,2,Yes,High School,Near,Male,67
3.7296037296037294,93,Medium,Low,Yes,56,51,Medium,Yes,0.6993006993006993,Low,Medium,Public,Neutral,2,No,College,Near,Male,67
5.827505827505828,77,Low,Medium,Yes,49,71,Medium,Yes,0.0,Medium,Medium,Public,Negative,3,No,High School,Near,Female,66
3.7296037296037294,68,Low,Medium,Yes,49,85,High,Yes,0.2331002331002331,Low,High,Private,Positive,3,No,Postgraduate,Moderate,Female,64
3.9627039627039626,71,Low,Medium,Yes,42,62,Medium,Yes,0.4662004662004662,Low,Medium,Public,Neutral,3,Yes,College,Near,Male,62
2.097902097902098,80,Medium,High,No,49,91,Low,Yes,0.2331002331002331,Medium,Medium,Public,Neutral,3,No,College,Near,Female,65
3.9627039627039626,81,Medium,Low,Yes,35,53,Low,Yes,0.0,Medium,Medium,Public,Neutral,1,No,College,Near,Male,63
1.1655011655011656,92,Medium,Medium,Yes,63,52,Medium,Yes,0.4662004662004662,High,Medium,Private,Neutral,4,Yes,College,Moderate,Female,64
2.331002331002331,92,Low,High,Yes,42,51,Low,Yes,0.2331002331002331,Medium,Medium,Private,Neutral,3,No,High School,Near,Female,65
5.827505827505828,83,Medium,High,No,49,64,Medium,Yes,0.0,Low,Medium,Public,Neutral,2,No,College,Moderate,Male,68
5.827505827505828,91,Medium,High,Yes,49,73,Medium,Yes,0.4662004662004662,Low,Medium,Public,Positive,3,No,High School,Near,Female,72
5.361305361305361,68,Medium,Medium,Yes,63,55,Medium,Yes,0.0,Low,Medium,Public,Positive,3,No,College,Moderate,Male,64
3.2634032634032635,62,High,Medium,No,28,100,Low,Yes,0.2331002331002331,Low,Medium,Public,Neutral,3,No,High School,Near,Male,62
4.662004662004662,95,Medium,Low,Yes,49,100,Low,No,0.6993006993006993,Low,Medium,Private,Neutral,2,No,High School,Near,Female,69
4.662004662004662,63,Low,Low,Yes,56,76,Medium,Yes,0.6993006993006993,Medium,Medium,Public,Neutral,4,No,Postgraduate,Near,Female,64
3.0303030303030303,70,High,Medium,No,70,78,Medium,Yes,0.2331002331002331,Low,Medium,Public,Negative,2,No,High School,Far,Female,61
6.75990675990676,88,Medium,High,No,49,96,Low,Yes,0.4662004662004662,Low,Low,Public,Positive,2,No,High School,Near,Female,72
5.827505827505828,76,Medium,Low,Yes,42,88,Low,Yes,0.2331002331002331,Medium,Medium,Private,Negative,3,No,College,Far,Male,66
4.428904428904429,95,High,Low,No,70,58,Low,Yes,0.4662004662004662,High,Medium,Public,Positive,3,No,High School,Near,Male,69
4.662004662004662,72,Medium,Medium,No,56,90,High,No,0.4662004662004662,Low,Low,Private,Neutral,2,No,College,Near,Female,65
4.895104895104895,60,High,Medium,Yes,63,62,Medium,Yes,0.4662004662004662,Low,Medium,Public,Positive,3,No,High School,Near,Male,64
1.8648018648018647,72,Low,Medium,Yes,35,72,Medium,Yes,0.6993006993006993,High,Low,Private,Positive,4,No,High School,Near,Female,62
4.428904428904429,83,Medium,Medium,No,56,77,High,Yes,0.2331002331002331,Low,Medium,Public,Positive,4,No,High School,Far,Male,66
3.7296037296037294,75,Low,Low,Yes,35,86,Medium,Yes,0.0,Low,Medium,Public,Positive,1,No,College,Moderate,Female,62
3.2634032634032635,81,Medium,Medium,Yes,35,58,High,Yes,0.6993006993006993,Low,High,Public,Negative,4,No,Postgraduate,Moderate,Male,66
4.195804195804196,95,Medium,High,No,56,54,Medium,Yes,0.4662004662004662,High,Medium,Public,Neutral,3,No,College,Moderate,Female,70
7.226107226107226,96,Medium,Medium,Yes,56,93,Low,Yes,0.6993006993006993,Low,Medium,Public,Positive,3,No,High School,Near,Male,75
5.594405594405594,71,Low,High,Yes,42,91,Medium,Yes,0.6993006993006993,High,Medium,Public,Neutral,2,No,High School,Far,Female,67
3.9627039627039626,78,Low,Medium,Yes,63,76,Low,Yes,0.9324009324009324,Medium,Medium,Public,Positive,2,No,College,Near,Male,66
5.361305361305361,82,Medium,High,No,42,83,Medium,Yes,0.4662004662004662,Medium,Medium,Private,Positive,3,No,Postgraduate,Moderate,Male,71
6.526806526806527,98,High,Medium,Yes,49,86,Medium,Yes,0.4662004662004662,Medium,High,Private,Neutral,2,No,High School,Near,Female,75
6.0606060606060606,100,High,High,No,49,74,Low,Yes,0.2331002331002331,Medium,Medium,Public,Neutral,2,No,High School,Far,Female,72
4.662004662004662,69,High,Medium,No,49,63,Low,Yes,0.4662004662004662,Low,Medium,Private,Negative,2,No,High School,Moderate,Female,64
3.7296037296037294,89,Medium,Medium,Yes,63,74,Medium,No,0.2331002331002331,Low,Medium,Public,Neutral,3,No,High School,Far,Male,65
5.594405594405594,75,Low,Medium,No,35,98,High,Yes,0.2331002331002331,Low,Medium,Public,Positive,3,No,High School,Near,Male,67
5.128205128205128,60,Medium,Medium,No,42,92,Low,Yes,0.4662004662004662,Low,High,Public,Negative,2,No,High School,Near,Male,63
5.827505827505828,60,Medium,Low,Yes,35,73,Low,Yes,0.2331002331002331,Medium,Medium,Public,Negative,2,No,High School,Near,Male,62
5.594405594405594,78,Low,High,Yes,70,61,High,Yes,0.4662004662004662,Medium,Medium,Public,Positive,4,No,College,Moderate,Female,69
6.0606060606060606,80,Medium,Medium,Yes,49,94,Medium,Yes,0.2331002331002331,Low,Medium,Private,Positive,2,No,Postgraduate,Moderate,Male,70
3.9627039627039626,61,Low,Medium,Yes,42,82,High,Yes,0.0,Medium,High,Public,Neutral,4,No,Postgraduate,Near,Male,63
6.526806526806527,87,Medium,Medium,Yes,49,70,Medium,Yes,0.4662004662004662,Low,Medium,Public,Neutral,2,No,Postgraduate,Near,Male,71
4.895104895104895,72,Medium,Low,Yes,56,56,Medium,Yes,0.0,Low,Medium,Public,Neutral,4,No,High School,Near,Male,63
7.459207459207459,82,Low,Medium,Yes,56,88,Low,Yes,0.0,High,Medium,Public,Positive,2,No,College,Moderate,Male,71
3.7296037296037294,72,Medium,Medium,Yes,42,66,Low,Yes,0.0,Low,Medium,Private,Positive,4,No,College,Near,Male,63
6.993006993006993,67,Medium,High,Yes,42,80,High,Yes,0.0,Low,Medium,Public,Neutral,4,No,High School,Moderate,Male,68
4.895104895104895,76,Medium,Low,Yes,35,78,High,No,0.0,Low,High,Public,Neutral,3,No,High School,Near,Male,65
3.7296037296037294,69,High,High,Yes,49,85,Medium,Yes,0.0,High,High,Private,Negative,3,No,High School,Near,Female,66
3.9627039627039626,81,Low,Medium,Yes,63,77,Medium,Yes,0.6993006993006993,Low,Medium,Public,Neutral,4,No,College,Far,Male,66
4.195804195804196,68,High,High,No,42,82,Low,Yes,0.0,Medium,High,Public,Positive,3,No,High School,Near,Male,66
5.361305361305361,80,Low,Low,Yes,56,54,Medium,Yes,0.0,Medium,High,Private,Positive,2,No,High School,Near,Female,65
5.361305361305361,66,Medium,High,No,42,83,Medium,Yes,0.0,High,Medium,Public,Positive,2,No,High School,Near,Female,66
3.9627039627039626,87,Medium,Medium,Yes,35,60,Medium,Yes,0.9324009324009324,Medium,Medium,Private,Positive,3,Yes,High School,Near,Female,67
4.662004662004662,90,High,Medium,No,56,70,Medium,Yes,0.0,Medium,Medium,Private,Neutral,3,No,High School,Moderate,Female,68
7.6923076923076925,64,Medium,Low,Yes,70,76,Low,Yes,0.4662004662004662,High,High,Private,Neutral,3,No,High School,Near,Male,68
